Actors corrupted (%),Total time (seconds)
0,36.5877
0,28.2459
0,10.2857
0,10.1803
0,10.0691
0,12.4342
0,13.6564
0,12.1485
0,12.5349
0,14.0382
0,19.1424
0,20.883
0,15.1015
0,16.0236
0,19.7729
0,17.9719
0,26.9929
0,21.8137
0,19.2211
0,22.4126
0,20.0574
0,24.1501
0,26.0559
0,13.3794
0,36.7494
0,72.3489
0,72.79
0,152.777
0,129.424
0,169.232
0,172.8
0,195.143
0,263.938
0,139.222
0,5.46241
0,5.34963
0,22.5915
0,55.8129
0,71.0242
0,35.654
0,57.613
0,120.63
0,96.8789
0,102.895
0,84.8988
0,120.749
0,160.394
0,95.2075
0,142.475
0,130.389
0,194.075
0,253.771
0,257.838
0,269.498
0,259.51
0,5.37226
0,5.44735
0,7.16029
0,10.85
0,12.2232
0,7.22768
0,14.6325
0,16.0051
0,14.9289
0,14.8805
0,16.846
0,15.9691
0,24.1732
0,20.0286
0,16.2964
0,27.5818
0,5.45506
0,5.3339
0,5.3682
0,29.969
0,69.4425
0,65.1278
0,53.0314
0,98.8066
0,122.78
0,59.6122
0,142.485
0,112.929
0,142.555
0,136.629
0,225.794
0,138.784
0,217.997
0,108.575
0,198.257
0,172.146
0,212.024
0,5.4036
0,5.42459
0,9.16043
0,7.27873
0,9.16921
0,13.0021
0,14.283
0,14.7752
0,20.5831
0,11.121
0,11.1835
0,18.2093
0,16.2557
0,24.1782
0,20.0292
0,27.9353
0,27.3858
0,22.2484
0,25.1916
0,35.7967
0,28.3294
0,5.42929
0,5.4449
0,8.38257
0,7.23005
0,9.28653
0,7.11982
0,8.96893
0,15.0957
0,10.2497
0,14.5303
0,17.3017
0,19.7254
0,21.0051
0,14.7559
0,12.6289
0,53.1064
0,22.5437
0,74.9031
0,18.4686
0,27.0063
0,20.2874
0,10.1207
0,10.1499
0,10.1593
0,25.8939
0,30.965
0,22.8899
0,108.773
0,83.6859
0,105.577
0,130.627
0,104.585
0,150.515
0,119.38
0,132.779
0,195.943
0,202.516
0,210.18
0,164.817
0,216.788
0,185.689
0,234.15
0,10.0801
0,10.1767
0,10.1186
0,15.2249
0,13.6208
0,10.1321
0,17.1155
0,16.8151
0,21.6475
0,15.2237
0,21.9881
0,24.8267
0,23.5883
0,30.4518
0,27.6726
0,28.0714
0,22.3481
0,26.8763
0,24.9949
0,29.1862
0,25.7007
0,10.1922
0,10.055
0,10.1208
0,10.1401
0,12.7582
0,14.0527
0,11.9231
0,13.2337
0,17.9988
0,20.3607
0,18.8482
0,18.3475
0,17.7298
0,15.2899
0,21.5211
0,22.7908
0,23.4368
0,25.0858
0,19.1434
0,22.9869
0,41.3523
0,5.38275
0,5.36054
0,5.31375
0,24.3995
0,33.9562
0,26.3165
0,134.415
0,146.44
0,122.809
0,109.24
0,118.834
0,177.968
0,122.771
0,158.101
0,219.745
0,158.262
0,170.19
0,253.642
0,196.397
0,192.207
0,225.967
0,5.36734
0,5.39552
0,9.15938
0,7.31775
0,9.26631
0,10.9527
0,11.1727
0,16.9811
0,17.6147
0,18.7714
0,16.6361
0,11.0546
0,14.1658
0,19.7906
0,19.7276
0,21.6297
0,28.4196
0,24.4486
0,30.0167
0,22.0339
0,24.154
0,5.50942
0,5.47641
0,5.37226
0,9.2262
0,9.13387
0,10.9161
0,12.9664
0,12.1561
0,16.6609
0,10.985
0,18.173
0,16.4388
0,21.9469
0,20.6288
0,20.335
0,20.8099
0,17.3835
0,21.0193
0,20.2603
0,24.5775
0,20.5984
0,10.1443
0,10.2154
0,27.015
0,10.1346
0,38.531
0,40.2824
0,103.095
0,113.924
0,76.6571
0,52.501
0,100.663
0,166.51
0,144.835
0,184.278
0,123.219
0,210.266
0,166.376
0,225.953
0,178.396
0,216.306
0,269.844
0,10.1765
0,10.1227
0,11.755
0,15.3233
0,10.0461
0,14.3052
0,13.4414
0,13.1836
0,22.8434
0,21.5439
0,25.1266
0,20.5902
0,30.9965
0,24.7054
0,25.29
0,28.4809
0,33.2289
0,24.3539
0,27.0337
0,34.2685
0,32.125
0,10.3605
0,10.2522
0,11.1811
0,13.8882
0,13.1937
0,11.0329
0,15.3813
0,16.1637
0,17.4086
0,15.9038
0,16.9472
0,18.5142
0,17.0489
0,20.5324
0,16.7687
0,19.4437
0,22.2862
0,19.8856
0,21.0623
0,22.5079
0,24.4449
0,5.38228
0,5.37998
0,37.4099
0,47.6736
0,88.7148
0,76.8558
0,65.6737
0,55.6293
0,99.0803
0,126.645
0,61.1432
0,139.003
0,225.896
0,89.8674
0,168.427
0,206.044
0,150.743
0,245.849
0,129.305
0,190.499
0,170.334
0,5.36821
0,5.41337
0,5.40883
0,9.15554
0,7.27334
0,14.9243
0,10.992
0,14.7684
0,14.5966
0,19.8505
0,14.892
0,26.1568
0,15.2157
0,22.1412
0,18.73
0,23.662
0,24.2411
0,33.645
0,16.3861
0,26.0569
0,23.1135
0,5.43039
0,5.55406
0,7.24184
0,10.6422
0,11.0272
0,7.07316
0,12.0042
0,14.4219
0,12.7402
0,12.2167
0,14.4832
0,16.1161
0,20.2814
0,16.559
0,17.1035
0,21.9645
0,13.1502
0,17.8638
0,16.1124
0,22.1587
0,26.4971
0,10.1355
0,10.1681
0,13.7441
0,10.2015
0,107.04
0,40.6301
0,43.1148
0,71.4749
0,140.727
0,27.4358
0,123.579
0,121.441
0,171.04
0,170.786
0,215.854
0,163.24
0,273.947
0,196.796
0,194.57
0,194.619
0,200.643
0,10.1329
0,10.1159
0,10.0142
0,12.0052
0,18.3318
0,20.2973
0,14.7279
0,23.5621
0,25.8733
0,27.1438
0,18.2422
0,19.7697
0,25.6465
0,24.4347
0,26.1352
0,29.2197
0,28.8496
0,24.24
0,28.5569
0,38.0441
0,28.8049
0,10.1317
0,10.2247
0,11.7121
0,10.9907
0,14.5514
0,11.6779
0,14.3642
0,13.9596
0,13.1577
0,18.7797
0,16.3403
0,17.0384
0,22.0589
0,17.9199
0,22.637
0,21.2105
0,23.1335
0,24.8581
0,25.3865
0,24.8213
0,28.1379
0,13.2498
0,27.6506
0,70.7619
0,76.142
0,115.789
0,162.879
0,97.6071
0,210.319
0,220.585
0,285.663
0,166.668
0,303.944
0,397.18
0,414.4
0,186.734
0,198.214
0,216.651
0,234.284
0,232.305
0,397.238
0,297.717
0,13.1795
0,17.085
0,9.346
0,9.27766
0,32.8961
0,66.0288
0,91.9631
0,67.168
0,171.352
0,177.471
0,211.208
0,116.662
0,130.541
0,278.848
0,144.288
0,346.371
0,305.023
0,441.675
0,225.855
0,445.659
0,216.185
0,534.941
0,578.818
0,612.741
0,9.29906
0,17.4226
0,21.2394
0,23.1163
0,25.1893
0,25.577
0,25.8559
0,29.4449
0,30.1104
0,35.6201
0,9.29891
0,9.31702
0,5.36228
0,5.40696
0,33.9498
0,71.4022
0,91.2283
0,95.2033
0,118.835
0,154.757
0,182.568
0,174.618
0,208.375
0,236.211
0,251.984
0,251.987
0,279.742
0,303.562
0,327.331
0,329.433
0,375.281
0,381.081
0,3.07631
0,5.5034
0,5.49681
0,7.23324
0,8.42503
0,7.47575
0,8.36022
0,8.61742
0,8.63215
0,9.28428
0,10.2943
0,10.6054
0,10.5256
0,10.5454
0,10.3946
0,10.4575
0,11.3456
0,11.4036
0,14.506
0,12.3606
0,14.5284
0,16.4829
0,5.4619
0,5.46792
0,7.32847
0,7.32077
0,7.83987
0,7.71406
0,8.15197
0,9.10031
0,9.50158
0,9.3477
0,9.82034
0,10.3904
0,10.9754
0,11.0757
0,11.405
0,11.8842
0,12.2755
0,12.2374
0,12.8813
0,13.3609
0,13.8051
0,10.0782
0,10.1135
0,38.6429
0,70.1161
0,103.473
0,103.382
0,137.333
0,163.041
0,194.739
0,192.697
0,222.635
0,262.434
0,280.135
0,284.199
0,307.899
0,341.541
0,367.48
0,385.512
0,385.311
0,413.106
0,3.06148
0,10.1387
0,10.1679
0,11.664
0,12.5157
0,12.3977
0,12.598
0,13.6698
0,13.6978
0,13.7822
0,12.4439
0,12.7985
0,14.6115
0,15.9417
0,14.6095
0,15.8511
0,15.9747
0,18.5428
0,16.4979
0,17.9886
0,20.4958
0,10.1473
0,10.1184
0,38.9154
0,72.0153
0,101.793
0,101.807
0,131.402
0,163.065
0,192.741
0,192.794
0,228.589
0,264.405
0,290.136
0,288.184
0,315.889
0,337.686
0,365.494
0,365.433
0,393.262
0,423.088
0,3.05766
0,10.0652
0,10.1284
0,11.6811
0,12.2371
0,12.5689
0,12.363
0,12.5792
0,13.8704
0,13.8662
0,13.9797
0,14.7101
0,14.7803
0,14.923
0,14.8664
0,16.5509
0,16.4461
0,18.3387
0,17.6585
0,18.5184
0,20.4371
0,20.7407
0,10.0154
0,10.1467
0,11.6473
0,11.7524
0,12.0403
0,11.8953
0,12.2355
0,13.3842
0,13.6694
0,13.5435
0,14.075
0,14.4595
0,15.1542
0,15.2467
0,15.4983
0,15.9549
0,16.0738
0,16.3627
0,17.0014
0,17.2881
0,17.8298
0,5.39982
0,5.44572
0,35.6811
0,67.1803
0,93.0794
0,91.293
0,123.091
0,148.813
0,176.602
0,186.662
0,200.342
0,218.147
0,247.95
0,247.98
0,303.721
0,305.588
0,337.421
0,331.345
0,373.291
0,377.075
0,3.08377
0,5.38128
0,5.44265
0,13.0259
0,16.7606
0,74.6195
0,90.6573
0,69.8757
0,148.41
0,219.811
0,404.42
0,585.099
0,807.591
0,1049.88
0,9.31182
0,1031
0,1427.42
0,1895.34
0,2318.8
0,2362.27
0,3149.87
0,3811.49
0,5498.94
0,5.36465
0,5.4597
0,8.98441
0,14.4682
0,20.1048
0,20.1456
0,24.3171
0,37.5947
0,70.5764
0,61.3
0,143.031
0,190.569
0,276.74
0,302.425
0,373.924
0,492.81
0,615.209
0,612.81
0,769.51
0,909.843
0,1080.5
0,10.049
0,10.2153
0,38.6511
0,71.6756
0,99.8258
0,99.4859
0,141.442
0,161.113
0,196.745
0,194.75
0,220.45
0,248.433
0,288.074
0,290.132
0,309.849
0,335.704
0,363.545
0,361.537
0,395.294
0,429.076
0,1.10913
0,10.2497
0,10.1966
0,22.0856
0,26.0415
0,71.1392
0,79.5566
0,129.516
0,258.894
0,443.691
0,484.972
0,702.946
0,855.116
0,1264.36
0,1253.22
0,1528.35
0,2015.58
0,2700.45
0,2694.68
0,3362.9
0,4475.26
0,6304.96
0,10.1002
0,10.2199
0,13.7937
0,18.0191
0,24.9933
0,23.2049
0,28.4138
0,44.4606
0,74.5949
0,75.5833
0,139.309
0,212.878
0,316.856
0,318.44
0,420.292
0,567.88
0,692.731
0,689.139
0,841.154
0,1023.05
0,1178.91
0,9.311
0,227.479
0,364.352
0,558.59
0,5.46757
0,5.3979
0,35.4517
0,61.4739
0,105.127
0,89.2827
0,118.798
0,146.854
0,174.659
0,174.577
0,198.336
0,242.131
0,260.068
0,262.115
0,269.778
0,301.612
0,319.466
0,335.365
0,365.262
0,377.101
0,3.0833
0,5.3982
0,5.37396
0,13.0448
0,35.9013
0,57.4773
0,58.3525
0,73.3935
0,295.676
0,212.939
0,349.568
0,641.696
0,5.34963
0,5.3799
0,33.7184
0,65.5444
0,89.2626
0,93.1483
0,118.877
0,148.583
0,176.398
0,174.594
0,198.34
0,224.156
0,255.952
0,268.038
0,273.788
0,291.663
0,323.435
0,331.388
0,345.279
0,389.081
0,3.07378
0,5.3826
0,5.42237
0,7.36563
0,7.34253
0,8.39416
0,7.41781
0,9.2654
0,9.32582
0,8.90908
0,9.26223
0,10.2877
0,10.3869
0,11.3025
0,11.2949
0,10.7155
0,12.7429
0,11.3787
0,12.4539
0,12.4325
0,15.3205
0,16.4168
0,5.51914
0,5.47621
0,7.46023
0,7.41638
0,9.06699
0,7.82329
0,8.03654
0,9.15844
0,9.48613
0,9.45012
0,9.73671
0,10.2369
0,10.932
0,10.9093
0,11.2603
0,11.7697
0,12.1615
0,12.1921
0,12.7929
0,13.2617
0,13.7586
0,10.242
0,10.154
0,36.7427
0,72.2395
0,105.906
0,101.635
0,133.046
0,159.122
0,190.863
0,202.887
0,218.575
0,250.374
0,296.254
0,288.202
0,329.985
0,343.629
0,369.398
0,361.485
0,397.288
0,417.1
0,1.11168
0,10.0663
0,10.1182
0,11.9435
0,11.9185
0,12.0074
0,12.7465
0,12.5913
0,13.6677
0,13.9826
0,13.6189
0,14.8012
0,14.4516
0,14.5012
0,14.4986
0,14.5105
0,15.8643
0,16.5678
0,18.2991
0,18.4229
0,18.7847
0,22.0257
0,10.0785
0,10.1729
0,11.3214
0,11.9626
0,12.0366
0,12.1691
0,12.2544
0,13.0306
0,13.3172
0,13.6705
0,14.073
0,14.2875
0,14.8857
0,14.9339
0,15.5912
0,15.9893
0,16.2557
0,16.3564
0,16.9404
0,17.2871
0,17.7698
0,1137.6
0,17.9265
0,5.37433
0,5.3415
0,35.5869
0,65.3633
0,93.0438
0,91.0801
0,124.829
0,156.84
0,170.534
0,186.611
0,196.332
0,224.183
0,257.929
0,267.995
0,279.748
0,299.625
0,331.434
0,351.459
0,353.285
0,379.076
0,3.07564
0,5.53464
0,5.38638
0,7.26411
0,8.35234
0,8.71251
0,8.43372
0,8.48871
0,9.27679
0,10.6816
0,10.1992
0,9.38073
0,9.32708
0,11.3461
0,10.3669
0,12.2529
0,12.76
0,11.375
0,13.4048
0,14.4343
0,16.4429
0,16.5381
0,5.43498
0,5.48319
0,7.31579
0,8.52525
0,7.70026
0,7.67181
0,8.24513
0,9.08161
0,9.7321
0,9.69314
0,9.75191
0,10.2343
0,10.8346
0,10.8662
0,11.3198
0,11.7975
0,12.3207
0,12.214
0,12.8703
0,13.2975
0,13.6797
0,5.42834
0,5.46234
0,35.6367
0,61.4093
0,93.1492
0,95.1108
0,120.846
0,152.712
0,178.584
0,170.511
0,214.395
0,230.12
0,251.983
0,259.887
0,285.764
0,301.579
0,359.447
0,327.485
0,359.254
0,381.071
0,5.46501
0,5.4259
0,7.34497
0,7.38145
0,7.31984
0,8.35034
0,8.52524
0,8.85715
0,8.64848
0,9.28144
0,9.2486
0,10.7705
0,9.40162
0,12.8604
0,10.5223
0,11.3746
0,14.2452
0,11.3423
0,13.3673
0,14.5644
0,5.48003
0,5.44149
0,7.05798
0,7.44837
0,7.77467
0,7.7933
0,8.57809
0,8.97801
0,9.44179
0,9.56699
0,9.96916
0,10.4715
0,10.9353
0,10.961
0,11.2317
0,11.8954
0,12.6316
0,12.3824
0,12.8661
0,13.3092
0,10.1171
0,10.1334
0,38.4775
0,73.9708
0,99.4984
0,103.284
0,133.514
0,165.113
0,196.981
0,194.659
0,216.423
0,244.319
0,278.108
0,300.081
0,307.939
0,341.671
0,369.504
0,385.506
0,395.287
0,419.107
0,10.2339
0,10.1712
0,11.9345
0,11.9333
0,12.6582
0,11.9383
0,12.6849
0,14.3086
0,12.5487
0,13.7275
0,14.5449
0,14.6901
0,15.9944
0,14.6482
0,15.9519
0,16.362
0,16.4155
0,16.6591
0,16.4817
0,18.614
0,10.1436
0,10.1381
0,11.3218
0,11.9653
0,12.0403
0,12.1645
0,12.4369
0,13.2877
0,13.5884
0,13.5948
0,13.8948
0,14.3362
0,15.2994
0,14.933
0,15.4491
0,15.7508
0,16.528
0,16.4203
0,16.5872
0,17.4031
0,9.23507
0,9.25727
0,5.44078
0,5.47
0,6.19841
0,7.15477
0,6.1932
0,19.4324
0,6.08911
0,7.13172
0,7.18878
0,6.15905
0,12.6479
0,26.9946
0,34.8818
0,52.4237
0,55.4554
0,74.1145
0,83.0534
0,94.8757
0,100.772
0,119.462
0,132.349
0,137.209
0,149.109
0,156.943
0,177.708
0,176.701
0,199.497
0,196.395
0,194.118
0,6.00679
0,6.86092
0,7.1276
0,7.02518
0,7.51253
0,7.32004
0,7.70822
0,7.73694
0,8.04756
0,8.01053
0,8.6507
0,8.98728
0,8.90863
0,9.48071
0,9.10303
0,9.5777
0,9.12479
0,9.90965
0,9.99505
0,11.6204
0,6.1009
0,6.81959
0,7.76168
0,7.88346
0,9.31804
0,9.50583
0,10.6885
0,10.6951
0,11.7816
0,12.2045
0,13.424
0,14.5584
0,14.9691
0,15.8881
0,16.3505
0,16.9766
0,17.6842
0,18.7842
0,19.0991
0,20.2126
0,19.5211
0,21.0075
0,33.0363
0,39.6161
0,56.4424
0,64.5355
0,77.9842
0,89.8144
0,105.241
0,115.189
0,133.93
0,150.675
0,156.505
0,174.242
0,183.111
0,197.803
0,184.676
0,222.532
0,204.419
0,244.231
0,19.4185
0,19.4558
0,19.7737
0,20.2864
0,20.332
0,20.196
0,20.2667
0,20.3915
0,20.7099
0,21.077
0,21.1499
0,21.4032
0,21.3496
0,21.3305
0,22.0015
0,22.0804
0,22.2126
0,22.6415
0,23.3917
0,23.9009
0,19.5301
0,19.488
0,19.97
0,20.2234
0,20.4778
0,21.7637
0,21.9734
0,22.3729
0,23.4085
0,23.5853
0,24.7795
0,26.0525
0,25.9449
0,26.9511
0,27.4174
0,28.1226
0,28.6911
0,29.9501
0,30.3456
0,31.5992
0,7.16862
0,8.72369
0,11.2966
0,14.4178
0,17.0067
0,19.9335
0,23.4823
0,26.4346
0,30.6683
0,32.6536
0,36.9003
0,39.3831
0,43.0964
0,45.8151
0,6.0416
0,22.4094
0,53.7413
0,71.7351
0,99.4857
0,115.447
0,145.117
0,153.046
0,188.773
0,204.699
0,236.428
0,256.42
0,274.177
0,298.072
0,315.891
0,339.749
0,357.703
0,389.413
0,401.358
0,427.189
0,6.08532
0,7.9355
0,8.6632
0,9.20256
0,8.66139
0,9.86883
0,9.9739
0,10.4973
0,10.5064
0,11.2623
0,11.8783
0,11.8469
0,11.909
0,11.3356
0,12.0051
0,11.8616
0,13.1141
0,14.5477
0,14.5956
0,16.5424
0,6.17511
0,7.4354
0,8.16773
0,9.18573
0,9.86971
0,10.2783
0,11.4503
0,12.0474
0,13.0091
0,13.5352
0,14.556
0,15.2192
0,15.9301
0,17.0545
0,17.1885
0,18.2413
0,18.4426
0,19.6303
0,20.0813
0,20.8567
0,19.4326
0,26.8943
0,59.7646
0,76.5073
0,110.379
0,129.93
0,161.668
0,179.577
0,209.273
0,227.262
0,258.989
0,298.517
0,310.513
0,350.208
0,356.161
0,391.907
0,413.818
0,441.549
0,455.479
0,441.218
0,19.6079
0,20.0936
0,20.6974
0,21.2229
0,21.0379
0,21.1261
0,21.9083
0,22.8818
0,22.6252
0,21.6531
0,23.3839
0,24.1965
0,23.4257
0,24.3996
0,25.485
0,25.2553
0,25.019
0,27.155
0,27.2468
0,29.2881
0,19.5017
0,19.773
0,20.7667
0,21.5413
0,21.6131
0,22.0079
0,23.6863
0,23.4453
0,24.3528
0,24.7515
0,25.9127
0,26.3903
0,26.7484
0,28.1805
0,28.65
0,29.4553
0,30.3513
0,30.8309
0,31.5303
0,32.4137
0,7.00515
0,6.14767
0,22.6029
0,53.9948
0,69.8148
0,101.299
0,113.426
0,147.115
0,161.043
0,184.835
0,204.654
0,238.455
0,260.32
0,278.175
0,310.026
0,323.841
0,357.709
0,373.543
0,389.386
0,409.297
0,381.071
0,6.12278
0,7.82749
0,8.05109
0,9.0727
0,9.26894
0,8.99874
0,10.6531
0,9.88362
0,9.97374
0,10.6151
0,11.7451
0,11.3695
0,11.9063
0,11.9529
0,13.2263
0,13.0877
0,13.8364
0,15.1059
0,16.5897
0,17.8446
0,6.08753
0,7.62048
0,7.99983
0,9.12721
0,9.93956
0,10.3317
0,11.2615
0,11.7023
0,12.466
0,13.4292
0,14.3424
0,15.3782
0,15.9744
0,16.331
0,17.4352
0,18.4511
0,18.7531
0,19.8299
0,20.4753
0,20.9676
0,19.4476
0,26.8656
0,59.7489
0,76.6372
0,108.169
0,126.201
0,157.982
0,177.572
0,213.354
0,231.181
0,264.98
0,298.714
0,314.447
0,348.253
0,364.068
0,395.884
0,407.795
0,443.521
0,469.378
0,497.16
0,19.7493
0,19.8238
0,20.9801
0,21.01
0,21.2592
0,21.6601
0,21.4075
0,21.1851
0,21.5637
0,22.3316
0,23.3562
0,23.2914
0,24.8443
0,24.8862
0,24.9453
0,25.7425
0,24.8501
0,27.2777
0,26.9663
0,29.1585
0,19.5622
0,19.4872
0,20.6165
0,20.8579
0,21.4808
0,22.5499
0,22.915
0,23.1867
0,24.5973
0,24.7043
0,25.8097
0,26.5534
0,26.8685
0,28.4684
0,28.8799
0,29.6536
0,30.369
0,31.4541
0,31.4109
0,32.4715
0,7.05158
0,10.3317
0,12.5829
0,16.0901
0,18.8815
0,22.1051
0,25.5107
0,27.6515
0,31.3793
0,33.9404
0,36.876
0,40.0971
0,44.0655
0,46.3291
0,50.0152
0,53.0555
0,56.1244
0,58.9082
0,62.2446
0,65.7
0,6.1163
0,9.24059
0,16.4757
0,19.9181
0,26.9254
0,31.8489
0,37.1735
0,42.5682
0,7.13418
0,48.3444
0,54.6436
0,62.9703
0,67.8284
0,70.6212
0,76.5856
0,83.322
0,87.7057
0,89.171
0,89.3084
0,88.7896
0,98.1077
0,6.0902
0,6.37879
0,6.43241
0,6.72787
0,6.61312
0,6.85563
0,6.96502
0,6.88526
0,7.01152
0,7.04682
0,7.033
0,7.26248
0,7.41893
0,7.46115
0,7.76957
0,7.49854
0,8.15802
0,8.23418
0,8.36408
0,6.11513
0,6.57097
0,6.54815
0,6.57096
0,6.49993
0,6.6327
0,6.48606
0,7.0616
0,7.08989
0,6.97659
0,7.06826
0,7.32846
0,7.48217
0,7.30616
0,7.49975
0,7.78804
0,7.76218
0,8.1498
0,8.04053
0,8.88517
0,6.06684
0,6.46063
0,7.20021
0,7.41213
0,8.1387
0,8.85483
0,9.99521
0,10.4855
0,11.178
0,11.6525
0,12.8742
0,13.5753
0,14.0814
0,15.1879
0,15.5481
0,16.4108
0,17.1199
0,18.259
0,18.8756
0,19.5702
0,19.4354
0,19.6016
0,19.5083
0,19.6529
0,19.6746
0,20.0404
0,19.8695
0,19.9999
0,20.1522
0,20.2238
0,20.0692
0,20.24
0,20.4208
0,20.4387
0,20.5455
0,20.6629
0,20.7956
0,21.3306
0,21.0279
0,22.0485
0,19.6137
0,19.3325
0,19.7282
0,19.7462
0,20.3069
0,20.1466
0,21.1707
0,21.4195
0,22.5309
0,22.6316
0,23.7248
0,24.3414
0,24.4343
0,26.1718
0,26.5172
0,26.8665
0,27.6577
0,28.8837
0,29.6094
0,30.3451
0,7.06272
0,8.09558
0,10.3996
0,13.3548
0,16.3897
0,19.3889
0,22.5571
0,25.6284
0,28.5983
0,33.3591
0,35.0737
0,38.4119
0,6.05359
0,6.3613
0,6.55521
0,6.52751
0,6.75831
0,6.58828
0,6.89604
0,6.94375
0,7.04956
0,6.96224
0,7.22446
0,7.3019
0,7.13889
0,7.77549
0,7.44808
0,7.92952
0,7.94443
0,8.04444
0,8.45902
0,9.21666
0,6.09286
0,6.44111
0,7.33488
0,7.74231
0,8.5398
0,9.18013
0,10.2451
0,10.52
0,11.612
0,11.993
0,13.0244
0,13.9298
0,14.4034
0,15.5249
0,15.918
0,16.9779
0,17.2836
0,18.4618
0,18.9658
0,19.8323
0,19.5648
0,19.5007
0,19.5733
0,19.614
0,19.6862
0,19.8066
0,19.9618
0,19.8807
0,20.1064
0,20.1247
0,20.1842
0,20.5048
0,20.2682
0,20.4736
0,20.5718
0,20.8779
0,20.9755
0,21.1157
0,21.4224
0,6.10309
0,6.37238
0,6.42144
0,6.64681
0,6.60131
0,6.77782
0,6.70606
0,6.93571
0,7.06716
0,6.89883
0,7.24492
0,7.49117
0,7.20162
0,7.45964
0,7.55558
0,7.75192
0,7.91442
0,8.14973
0,8.54444
0,8.74208
0,6.11816
0,6.33343
0,7.13035
0,7.62473
0,8.38275
0,8.77988
0,9.91726
0,10.1184
0,11.0714
0,11.6193
0,12.5361
0,13.5501
0,13.9391
0,14.9484
0,15.4953
0,16.5746
0,17.0237
0,18.0506
0,18.5519
0,19.6649
0,19.5213
0,19.656
0,19.6589
0,19.8067
0,19.87
0,19.7796
0,19.7625
0,20.0622
0,20.1478
0,19.979
0,20.1102
0,20.1447
0,20.448
0,20.3377
0,20.4268
0,20.7623
0,20.8608
0,20.9392
0,21.2846
0,21.7958
0,19.588
0,19.608
0,19.776
0,19.5631
0,20.0126
0,20.6358
0,21.2161
0,21.0839
0,22.0754
0,22.4689
0,23.4952
0,24.1685
0,24.4609
0,25.7224
0,25.9175
0,27.0797
0,27.6946
0,28.4652
0,29.0078
0,30.366
0,7.13089
0,8.19773
0,10.1155
0,14.4507
0,6.02032
0,6.4342
0,6.78894
0,6.80195
0,6.82394
0,6.77747
0,6.88791
0,6.89579
0,7.04311
0,7.04258
0,7.21851
0,7.38004
0,7.48874
0,7.90211
0,7.47823
0,7.8013
0,8.01136
0,6.11189
0,6.41516
0,6.55377
0,6.45601
0,6.46472
0,6.71957
0,6.8057
0,6.81587
0,7.07558
0,7.2629
0,7.05639
0,7.22249
0,7.21767
0,7.67982
0,7.52742
0,7.59539
0,8.06936
0,8.33881
0,8.34425
0,8.8643
0,6.1114
0,6.42134
0,7.21307
0,7.60658
0,8.54373
0,8.97779
0,9.83046
0,10.126
0,11.2518
0,11.5059
0,12.7737
0,13.5084
0,14.0276
0,15.0063
0,15.5176
0,16.4625
0,17.1181
0,18.1941
0,18.4092
0,19.5269
0,19.592
0,19.5257
0,19.6327
0,19.6109
0,19.5303
0,19.8704
0,19.9614
0,19.9205
0,19.7821
0,20.0984
0,20.0538
0,20.2111
0,20.3151
0,20.5462
0,20.547
0,20.8158
0,20.9361
0,20.9067
0,21.2132
0,21.6365
0,19.4996
0,19.4617
0,19.7422
0,19.8138
0,20.2194
0,20.4516
0,21.1176
0,21.1948
0,22.0119
0,22.482
0,23.3036
0,24.3296
0,24.6952
0,25.3815
0,26.2052
0,27.0062
0,27.5501
0,28.3693
0,29.2427
0,29.992
0,20.5616
0,20.4928
0,20.39
0,20.4236
0,19.0315
0,34.3025
0,64.2697
0,8.62978
0,8.88626
0,8.95833
0,9.06317
0,8.96338
0,9.25023
0,9.37476
0,9.46404
0,9.33075
0,9.36769
0,9.48788
0,9.73185
0,9.82653
0,9.99582
0,9.96103
0,10.3678
0,10.5408
0,10.4795
0,11.0027
0,11.3825
0,8.63113
0,9.22134
0,11.3393
0,14.1222
0,16.6481
0,19.7887
0,23.3315
0,26.1998
0,29.3211
0,32.7191
0,35.84
0,38.728
0,42.267
0,45.1029
0,48.2237
0,51.9752
0,54.7811
0,57.6731
0,61.3903
0,64.2149
0,18.422
0,18.3648
0,18.4008
0,18.5331
0,18.5054
0,18.8698
0,18.8702
0,19.1257
0,18.8737
0,18.8956
0,19.0388
0,19.1787
0,19.3828
0,19.2948
0,19.2996
0,19.7017
0,19.6255
0,20.1771
0,18.4447
0,18.4834
0,18.431
0,18.7794
0,18.6472
0,18.6206
0,18.7918
0,18.9091
0,19.0324
0,19.131
0,19.1114
0,19.3051
0,19.4235
0,19.4412
0,19.262
0,19.7468
0,19.7995
0,20.1473
0,20.1879
0,20.9049
0,18.313
0,18.5409
0,19.2322
0,20.9794
0,21.9279
0,25.1586
0,27.3601
0,30.1718
0,32.4646
0,36.0488
0,38.0034
0,42.1926
0,45.0866
0,48.6547
0,51.7519
0,54.59
0,58.635
0,62.2935
0,66.1215
0,68.9258
0,9.38629
0,11.4072
0,16.5777
0,23.0492
0,29.713
0,35.575
0,42.055
0,48.7953
0,54.9421
0,61.3471
0,67.3795
0,73.9144
0,80.7106
0,86.6681
0,93.2486
0,99.5793
0,106.427
0,112.254
0,118.743
0,125.306
0,9.37699
0,9.67913
0,9.77597
0,9.79731
0,9.78938
0,9.76945
0,9.78852
0,10.1404
0,10.1737
0,10.102
0,10.2132
0,10.4164
0,10.632
0,10.6669
0,10.662
0,11.0398
0,11.2343
0,11.4195
0,11.2959
0,12.2371
0,8.53826
0,10.519
0,11.2573
0,14.3019
